timestamp,x,z,30:87:D9:B1:7E:**,30:87:D9:F1:7E:**,30:87:D9:F1:76:**,30:87:D9:F2:38:**,30:87:D9:B1:82:**,30:87:D9:31:97:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:71:81:**,30:87:D9:31:7C:**,30:87:D9:B1:FC:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:81:**,30:87:D9:B1:89:**,30:87:D9:72:38:**,30:87:D9:71:61:**,30:87:D9:71:5C:**,30:87:D9:B2:06:**,30:87:D9:71:99:**,00:24:6C:26:87:**,30:87:D9:72:06:**,30:87:D9:31:81:**,30:87:D9:F1:F0:**,30:87:D9:F2:06:**,30:87:D9:31:F0:**,30:87:D9:B1:7D:**,30:87:D9:31:95:**,30:87:D9:71:7D:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:71:F0:**,30:87:D9:B1:81:**,30:87:D9:B1:76:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,34:97:F6:6B:EB:**,30:87:D9:F1:7D:**,30:87:D9:B1:97:**,30:87:D9:71:95:**,30:87:D9:B1:F0:**,00:24:6C:2D:1A:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:B1:95:**,30:87:D9:71:7E:**,30:87:D9:71:58:**,30:87:D9:F1:95:**,30:87:D9:71:72:**,78:32:1B:CC:37:**,30:87:D9:71:7F:**,30:87:D9:31:89:**,E4:F0:42:E0:FB:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:97:**,30:87:D9:31:76:**,30:87:D9:71:9A:**,30:87:D9:F1:82:**,B0:6E:BF:3B:A8:**,30:87:D9:71:76:**,30:87:D9:31:7D:**,30:87:D9:31:82:**,30:87:D9:31:FC:**,30:87:D9:32:38:**,30:87:D9:F1:FC:**,30:87:D9:71:82:**
1662467600,13.3897638,20.5019283,-100,-100,-73,-75,-78,-63,-62,-100,-100,-100,-77,-100,-75,-100,-74,-71,-100,-100,-61,-45,-100,-61,-79,-81,-61,-100,-100,-100,-100,-74,-100,-100,-100,-73,-78,-100,-78,-100,-72,-100,-100,-65,-79,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-71,-74,-73,-75,-100,-80,-77,-74,-100,-76,-100,-77,-100,-77
1662467601,13.5290432,20.4908905,-100,-100,-63,-80,-100,-65,-73,-100,-100,-100,-100,-72,-100,-100,-79,-100,-100,-100,-72,-45,-100,-71,-81,-100,-72,-100,-100,-100,-100,-81,-73,-100,-100,-63,-70,-76,-100,-100,-72,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-72,-72,-63,-100,-100,-79,-63,-100,-100,-100,-81,-100,-100
1662467602,13.5286312,20.5097656,-100,-83,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-57,-100,-59,-64,-100,-100,-100,-50,-100,-100,-100,-60,-100,-100,-100,-100,-100,-79,-100,-82,-100,-100,-100,-100,-100,-64,-100,-64,-100,-100,-50,-100,-100,-100,-50,-58,-100,-100,-100,-100,-100
1662467603,13.538763,20.4986935,-100,-100,-65,-73,-100,-66,-70,-100,-77,-100,-100,-100,-76,-77,-77,-74,-100,-100,-69,-45,-76,-69,-80,-74,-70,-75,-100,-78,-100,-75,-100,-78,-76,-63,-69,-100,-100,-100,-72,-100,-75,-70,-100,-100,-80,-100,-100,-100,-100,-100,-100,-78,-100,-74,-66,-71,-62,-100,-100,-80,-65,-100,-100,-78,-78,-78,-100
1662467604,13.5383015,20.4897232,-100,-100,-43,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-60,-100,-61,-67,-100,-100,-100,-45,-78,-100,-100,-61,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-69,-76,-100,-44,-100,-100,-100,-44,-61,-100,-100,-100,-100,-100
1662467605,13.5197792,20.5034828,-100,-100,-53,-100,-100,-66,-78,-100,-81,-100,-72,-100,-100,-100,-79,-100,-100,-100,-73,-40,-100,-74,-100,-100,-74,-81,-70,-77,-69,-78,-100,-77,-100,-54,-76,-100,-100,-68,-66,-77,-79,-77,-74,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-77,-75,-76,-53,-100,-100,-80,-53,-70,-100,-73,-100,-100,-100
1662467606,13.5218239,20.5052299,-100,-100,-73,-73,-78,-76,-67,-100,-100,-100,-77,-100,-75,-100,-74,-71,-100,-100,-66,-45,-79,-65,-79,-81,-66,-100,-100,-100,-100,-75,-100,-100,-100,-73,-77,-100,-78,-100,-74,-100,-100,-61,-79,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-77,-72,-73,-72,-100,-79,-77,-72,-100,-76,-100,-71,-100,-77
1662467607,13.5254602,20.4979172,-100,-100,-54,-100,-100,-66,-78,-100,-81,-100,-72,-100,-100,-100,-79,-100,-100,-100,-73,-40,-100,-74,-100,-100,-74,-81,-65,-77,-64,-78,-100,-77,-100,-54,-76,-100,-100,-64,-66,-77,-79,-77,-74,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-77,-75,-76,-56,-100,-100,-80,-54,-65,-100,-73,-100,-100,-100
1662467608,13.5152369,20.503437,-100,-100,-63,-66,-70,-69,-67,-100,-74,-100,-100,-100,-74,-73,-75,-76,-100,-100,-68,-45,-100,-66,-72,-100,-67,-100,-100,-100,-100,-77,-100,-100,-73,-62,-73,-100,-100,-100,-69,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-68,-70,-63,-100,-73,-74,-63,-100,-100,-100,-76,-100,-71
1662467609,13.5218649,20.5014534,-80,-79,-49,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-69,-100,-70,-75,-100,-100,-100,-48,-75,-100,-100,-69,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-73,-76,-76,-48,-100,-100,-100,-47,-68,-100,-100,-100,-100,-100
1662467610,13.5369921,20.4877052,-100,-100,-66,-74,-100,-69,-67,-100,-74,-100,-100,-100,-77,-79,-75,-74,-100,-100,-67,-45,-100,-66,-78,-78,-66,-79,-100,-100,-100,-77,-100,-78,-73,-65,-72,-100,-100,-100,-63,-100,-77,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-69,-68,-64,-100,-100,-76,-65,-100,-100,-100,-74,-100,-100
1662467611,13.5357294,20.494606,-100,-100,-67,-74,-100,-62,-65,-100,-78,-100,-100,-100,-75,-78,-77,-77,-100,-100,-65,-45,-100,-65,-80,-76,-66,-78,-100,-100,-100,-75,-100,-78,-77,-67,-74,-100,-100,-100,-70,-100,-78,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-70,-62,-66,-100,-100,-80,-65,-100,-100,-100,-75,-100,-100
1662467612,13.5197706,20.5081787,-100,-100,-65,-68,-100,-61,-65,-100,-77,-100,-100,-100,-75,-78,-75,-68,-100,-100,-70,-45,-100,-66,-77,-76,-65,-76,-100,-100,-100,-77,-100,-76,-79,-65,-71,-100,-100,-100,-61,-100,-72,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-63,-60,-65,-100,-100,-81,-64,-100,-100,-100,-68,-100,-100
1662467613,13.5232849,20.506546,-100,-100,-76,-69,-77,-73,-62,-100,-100,-100,-77,-100,-69,-100,-78,-74,-100,-100,-65,-45,-79,-62,-77,-81,-64,-100,-100,-100,-100,-80,-100,-100,-100,-75,-77,-100,-100,-100,-74,-100,-100,-66,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-77,-74,-73,-76,-100,-79,-77,-74,-100,-76,-100,-75,-100,-77
1662467614,13.5319319,20.5027847,-80,-78,-56,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-59,-100,-59,-77,-100,-100,-100,-57,-72,-100,-100,-58,-69,-100,-100,-77,-80,-76,-100,-80,-100,-100,-100,-100,-100,-78,-100,-80,-77,-76,-55,-100,-100,-100,-57,-59,-100,-100,-100,-100,-100
1662467615,13.5195208,20.5015793,-100,-83,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-58,-100,-57,-64,-100,-100,-100,-50,-81,-100,-100,-58,-100,-100,-100,-100,-100,-79,-100,-82,-100,-100,-100,-100,-100,-64,-100,-65,-100,-100,-48,-100,-100,-100,-49,-58,-100,-100,-100,-100,-100
1662467616,13.5216866,20.5023384,-100,-100,-49,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-66,-100,-65,-78,-100,-100,-100,-49,-78,-100,-100,-66,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-79,-76,-100,-48,-100,-100,-100,-49,-65,-100,-100,-100,-100,-100
1662467617,13.5271463,20.5075912,-100,-80,-57,-100,-100,-76,-89,-47,-77,-45,-74,-78,-100,-77,-100,-100,-59,-80,-100,-40,-100,-90,-77,-79,-100,-81,-71,-77,-74,-100,-79,-80,-78,-56,-74,-77,-100,-70,-77,-76,-78,-78,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-100,-76,-72,-61,-75,-100,-80,-61,-71,-100,-72,-100,-75,-100
1662467618,13.5162354,20.4982872,-100,-100,-65,-80,-100,-73,-71,-100,-100,-100,-100,-76,-79,-100,-100,-100,-100,-100,-72,-45,-100,-71,-100,-100,-71,-100,-100,-100,-100,-100,-71,-100,-100,-66,-70,-77,-100,-100,-72,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-72,-72,-65,-100,-100,-79,-65,-100,-100,-100,-80,-100,-100
1662467619,13.5261517,20.5037575,-100,-100,-72,-74,-74,-67,-63,-100,-100,-100,-100,-100,-76,-100,-74,-76,-100,-100,-63,-45,-100,-63,-79,-100,-63,-100,-100,-100,-100,-74,-100,-100,-100,-73,-79,-100,-78,-100,-66,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-71,-76,-66,-72,-100,-75,-77,-74,-100,-75,-100,-77,-100,-74
1662467620,13.5233459,20.4995117,-100,-100,-55,-100,-100,-66,-74,-100,-81,-100,-72,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-72,-100,-100,-74,-81,-64,-77,-64,-79,-100,-77,-100,-54,-76,-100,-100,-64,-66,-77,-79,-76,-74,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-77,-75,-76,-54,-100,-100,-80,-55,-66,-100,-73,-78,-72,-100
1662467621,13.534708,20.4923172,-100,-100,-55,-100,-100,-74,-73,-100,-100,-100,-74,-72,-100,-100,-79,-100,-100,-100,-72,-45,-100,-71,-81,-100,-72,-100,-100,-81,-100,-81,-73,-100,-74,-56,-68,-76,-100,-100,-68,-100,-79,-70,-69,-100,-100,-100,-100,-100,-100,-100,-76,-80,-100,-79,-67,-66,-55,-100,-100,-75,-55,-100,-100,-69,-100,-74,-100
1662467622,13.5287266,20.5058422,-100,-100,-55,-100,-100,-64,-79,-100,-80,-100,-75,-72,-100,-77,-79,-100,-100,-100,-72,-45,-100,-78,-76,-100,-72,-100,-100,-75,-100,-100,-78,-100,-78,-55,-74,-80,-100,-100,-65,-76,-79,-70,-77,-100,-77,-100,-100,-77,-100,-100,-81,-80,-100,-79,-66,-65,-56,-100,-100,-76,-55,-100,-100,-77,-100,-75,-100
1662467623,13.526947,20.5035458,-100,-100,-64,-66,-70,-70,-69,-100,-74,-100,-100,-100,-69,-73,-75,-71,-100,-100,-69,-45,-100,-68,-72,-100,-68,-100,-100,-100,-100,-77,-100,-100,-73,-63,-67,-100,-100,-100,-68,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-70,-71,-65,-100,-73,-74,-65,-100,-75,-100,-74,-100,-71
1662467624,13.5288324,20.5066948,-79,-78,-54,-100,-100,-77,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-70,-100,-100,-100,-100,-71,-100,-71,-77,-100,-100,-100,-54,-71,-100,-100,-69,-75,-100,-100,-78,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-76,-53,-100,-100,-100,-54,-70,-100,-100,-100,-100,-100
1662467625,13.5204821,20.5002365,-100,-100,-66,-80,-100,-73,-68,-100,-77,-100,-100,-76,-79,-77,-100,-100,-100,-100,-70,-45,-76,-71,-100,-74,-72,-100,-100,-78,-100,-100,-76,-100,-76,-66,-71,-77,-100,-100,-72,-100,-100,-77,-100,-100,-80,-100,-100,-100,-100,-100,-75,-100,-100,-100,-72,-72,-67,-100,-100,-79,-66,-100,-100,-78,-80,-78,-100
1662467626,13.5297947,20.501236,-100,-100,-53,-100,-100,-66,-79,-100,-100,-100,-73,-72,-100,-100,-79,-100,-100,-100,-72,-45,-100,-78,-81,-100,-72,-100,-100,-78,-100,-100,-73,-100,-74,-53,-73,-78,-100,-100,-67,-76,-79,-70,-74,-100,-76,-100,-100,-79,-100,-100,-79,-80,-100,-79,-69,-66,-53,-100,-100,-75,-53,-100,-100,-73,-100,-74,-100
1662467627,13.5146732,20.5019531,-80,-79,-50,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-62,-80,-100,-100,-100,-53,-75,-100,-100,-61,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-51,-100,-100,-100,-51,-63,-100,-100,-100,-100,-100
1662467628,13.5309982,20.5043526,-100,-100,-66,-73,-70,-71,-64,-100,-74,-100,-100,-100,-77,-79,-75,-74,-100,-100,-67,-45,-100,-66,-78,-78,-66,-79,-100,-100,-100,-77,-100,-78,-73,-64,-73,-100,-100,-100,-63,-100,-77,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-73,-70,-60,-64,-100,-73,-76,-64,-100,-100,-100,-73,-100,-71
1662467629,13.5266066,20.5070419,-100,-100,-62,-77,-100,-67,-71,-100,-77,-100,-100,-76,-76,-77,-77,-74,-100,-100,-70,-45,-76,-70,-80,-74,-70,-75,-100,-78,-100,-75,-78,-78,-76,-63,-71,-77,-100,-100,-67,-100,-75,-70,-100,-100,-80,-100,-100,-100,-100,-100,-78,-78,-100,-74,-65,-67,-63,-100,-100,-80,-61,-100,-100,-78,-78,-78,-100
1662467630,13.5184364,20.5019608,-100,-100,-53,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-57,-64,-100,-100,-100,-53,-79,-100,-100,-58,-79,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-79,-100,-54,-100,-100,-100,-53,-57,-100,-100,-100,-100,-100
1662467631,13.5216255,20.5048828,-100,-100,-67,-80,-100,-65,-73,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-71,-45,-78,-72,-100,-100,-73,-100,-100,-100,-100,-81,-71,-100,-100,-65,-69,-77,-100,-100,-73,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-65,-73,-66,-100,-100,-78,-65,-100,-100,-100,-81,-100,-100
1662467632,13.5273542,20.5084152,-100,-100,-63,-74,-100,-63,-69,-100,-79,-100,-100,-100,-75,-78,-77,-77,-100,-100,-67,-45,-100,-68,-80,-77,-67,-78,-100,-100,-100,-75,-100,-78,-79,-58,-72,-100,-100,-100,-65,-100,-78,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-62,-62,-64,-100,-100,-76,-64,-100,-100,-100,-75,-100,-100
1662467633,13.5101089,20.5013161,-100,-100,-66,-80,-100,-65,-71,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-73,-45,-78,-72,-100,-100,-71,-100,-100,-100,-100,-100,-71,-100,-100,-65,-70,-77,-100,-100,-66,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-66,-65,-66,-100,-100,-78,-65,-100,-100,-100,-81,-100,-100
1662467634,13.5260296,20.5057125,-100,-100,-50,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-65,-100,-66,-76,-100,-100,-100,-49,-79,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-76,-100,-49,-100,-100,-100,-50,-65,-100,-100,-100,-100,-100
1662467635,13.5071096,20.494236,-100,-100,-54,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-74,-100,-100,-75,-100,-68,-100,-69,-79,-100,-100,-100,-53,-78,-100,-100,-70,-100,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-100,-54,-100,-100,-100,-54,-68,-100,-100,-100,-100,-100
1662467636,13.516571,20.5060482,-100,-100,-65,-72,-100,-62,-65,-100,-79,-100,-100,-100,-75,-78,-76,-68,-100,-100,-63,-45,-100,-63,-80,-76,-65,-76,-100,-100,-100,-76,-100,-76,-79,-65,-73,-100,-100,-100,-62,-100,-72,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-62,-62,-65,-100,-100,-81,-65,-100,-100,-100,-68,-100,-100
1662467637,13.5032005,20.4984627,-100,-100,-64,-67,-70,-73,-59,-100,-71,-100,-100,-100,-67,-72,-71,-75,-100,-100,-66,-45,-100,-66,-78,-100,-63,-100,-100,-100,-100,-72,-100,-100,-79,-63,-65,-100,-100,-100,-62,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-68,-63,-74,-64,-100,-73,-74,-64,-100,-75,-100,-67,-100,-71
1662467638,13.503994,20.4987144,-100,-100,-54,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-75,-40,-100,-76,-100,-100,-74,-100,-65,-100,-66,-80,-100,-100,-100,-53,-78,-100,-100,-64,-100,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-55,-100,-100,-100,-53,-64,-100,-100,-100,-100,-100
1662467639,13.5276546,20.5080299,-100,-100,-48,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-52,-100,-52,-67,-100,-100,-100,-48,-78,-100,-100,-67,-79,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-67,-79,-100,-49,-100,-100,-100,-49,-53,-100,-100,-100,-100,-100
1662467640,13.5101738,20.506279,-100,-100,-59,-80,-100,-66,-72,-100,-100,-100,-100,-77,-100,-100,-79,-100,-100,-100,-71,-45,-78,-71,-100,-100,-72,-100,-100,-100,-100,-81,-75,-100,-100,-59,-70,-77,-100,-100,-64,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-65,-65,-59,-100,-100,-78,-60,-100,-100,-100,-81,-100,-100
